id,name,type,quantifiableUnit,quantityValue,serviceProvider,owner,emissionInformation.description,emissionInformation.scope1.stationaryCombustion,emissionInformation.scope1.mobileCombustion,emissionInformation.scope1.fugitiveEmissions,emissionInformation.scope1.processEmissions,emissionInformation.scope2.purchasedElectricity,emissionInformation.scope2.purchasedSteam,emissionInformation.scope2.purchasedHeating,emissionInformation.scope2.purchasedCooling,emissionInformation.scope3.category1,emissionInformation.scope3.category2,emissionInformation.scope3.category3,emissionInformation.scope3.category4,emissionInformation.scope3.category5,emissionInformation.scope3.category6,emissionInformation.scope3.category7,emissionInformation.scope3.category8,emissionInformation.scope3.category9,emissionInformation.scope3.category10,emissionInformation.scope3.category11,emissionInformation.scope3.category12,emissionInformation.scope3.category13,emissionInformation.scope3.category14,emissionInformation.scope3.category15,dpp.name,dpp.manufacturer,dpp.serialNumber,dpp.batchNumber,dpp.carbonFootprint.scope1,dpp.carbonFootprint.scope2,dpp.carbonFootprint.scope3
processes/884,sorting,agriculture,ton,2.87,production company,company A,GHG,{SF6={kg=0.105}},{CO2={m3=1.82}},{HFC134a={kg=0.369}},{CH4={kg=1.266}},{N2O={kg=0.665}},{N2O={kg=0.363}},{N2O={kg=0.582}},{N2O={kg=0.284}},{HFC134a={kg=0.394}},{HFC134a={kg=0.181}},{HFC134a={kg=0.15}},{CH4={kg=0.209}},{N2O={kg=0.672}},{N2O={kg=0.544}},{CH4={kg=1.336}},{N2O={kg=0.119}},{CO2={m3=0.3}},{CH4={kg=0.705}},{N2O={kg=0.286}},{CO2={kg=2.176}},{N2O={kg=0.253}},{N2O={kg=0.418}},{CO2={m3=1.122}},process run F,process plant,40883,50883,{kgCO2e=2.79},{kgCO2e=2.09},{kgCO2e=3.59}
processes/885,boxing,packaging,hour,0.92,production company,manufacturing co,GHG,{N2O={kg=0.709}},{SF6={kg=0.02}},{CO2={kg=2.07}},{CO2={m3=1.105}},{CH4={kg=1.457}},{SF6={kg=0.089}},{CH4={kg=0.754}},{CO2={kg=1.895}},{N2O={kg=0.395}},{N2O={kg=0.1}},{N2O={kg=0.579}},{SF6={kg=0.04}},{CO2={m3=1.317}},{N2O={kg=0.165}},{CO2={m3=2.511}},{HFC134a={kg=0.244}},{CO2={m3=2.559}},{CO2={m3=0.625}},{CH4={kg=0.333}},{SF6={kg=0.106}},{HFC134a={kg=0.47}},{CH4={kg=0.422}},{CH4={kg=0.879}},cycle operation C,operator,40884,50884,{kgCO2e=1.6},{kgCO2e=0.92},{kgCO2e=0.25}
processes/886,sautéing,cooking,hour,1.91,process plant,facility operator,GHG,{N2O={kg=0.526}},{N2O={kg=0.363}},{CO2={m3=0.064}},{N2O={kg=0.623}},{N2O={kg=0.276}},{CO2={kg=0.022}},{N2O={kg=0.307}},{SF6={kg=0.174}},{HFC134a={kg=0.28}},{HFC134a={kg=0.056}},{N2O={kg=0.177}},{HFC134a={kg=0.012}},{CH4={kg=1.081}},{CH4={kg=1.402}},{N2O={kg=0.492}},{CO2={kg=1.905}},{CO2={m3=1.583}},{CO2={kg=0.558}},{N2O={kg=0.171}},{CO2={m3=2.308}},{CH4={kg=1.237}},{HFC134a={kg=0.204}},{CO2={m3=2.768}},unit operation T,process plant,40885,50885,{kgCO2e=4.02},{kgCO2e=0.15},{kgCO2e=1.12}
processes/887,precipitation,water_treatment,batch,1.22,production company,service operator,GHG,{SF6={kg=0.018}},{SF6={kg=0.095}},{SF6={kg=0.18}},{SF6={kg=0.136}},{N2O={kg=0.361}},{N2O={kg=0.127}},{HFC134a={kg=0.188}},{N2O={kg=0.289}},{CH4={kg=0.242}},{CH4={kg=1.033}},{N2O={kg=0.081}},{HFC134a={kg=0.374}},{SF6={kg=0.15}},{CH4={kg=0.281}},{N2O={kg=0.194}},{CO2={kg=0.219}},{CH4={kg=1.141}},{SF6={kg=0.117}},{SF6={kg=0.041}},{CO2={m3=2.487}},{HFC134a={kg=0.197}},{SF6={kg=0.069}},{SF6={kg=0.016}},process run L,process plant,40886,50886,{kgCO2e=3.15},{kgCO2e=2.65},{kgCO2e=1.68}
processes/888,shearing,metal,hour,3.9,service provider A,manufacturing co,GHG,{N2O={kg=0.175}},{CO2={kg=1.341}},{HFC134a={kg=0.293}},{SF6={kg=0.051}},{SF6={kg=0.165}},{CH4={kg=0.441}},{CH4={kg=0.317}},{CH4={kg=0.783}},{SF6={kg=0.177}},{N2O={kg=0.157}},{HFC134a={kg=0.239}},{N2O={kg=0.456}},{N2O={kg=0.003}},{SF6={kg=0.012}},{CO2={kg=0.779}},{SF6={kg=0.01}},{SF6={kg=0.107}},{HFC134a={kg=0.465}},{N2O={kg=0.532}},{HFC134a={kg=0.064}},{CH4={kg=1.213}},{SF6={kg=0.037}},{CH4={kg=0.301}},production cycle X,facility co,40887,50887,{kgCO2e=0.68},{kgCO2e=0.36},{kgCO2e=2.41}
processes/889,wrapping,packaging,day,0.83,production company,company A,GHG,{CH4={kg=0.183}},{N2O={kg=0.107}},{HFC134a={kg=0.111}},{SF6={kg=0.092}},{CO2={m3=0.986}},{CH4={kg=0.645}},{SF6={kg=0.165}},{SF6={kg=0.107}},{N2O={kg=0.27}},{N2O={kg=0.103}},{CH4={kg=0.891}},{N2O={kg=0.613}},{HFC134a={kg=0.11}},{HFC134a={kg=0.023}},{N2O={kg=0.672}},{CO2={kg=0.286}},{N2O={kg=0.573}},{CO2={m3=0.236}},{N2O={kg=0.152}},{HFC134a={kg=0.396}},{CH4={kg=0.39}},{N2O={kg=0.698}},{CO2={kg=0.348}},batch process L,process plant,40888,50888,{kgCO2e=0.4},{kgCO2e=2.21},{kgCO2e=2.47}
processes/890,stripping,water_treatment,kg,4.64,processing company,manufacturing co,GHG,{HFC134a={kg=0.309}},{SF6={kg=0.005}},{CH4={kg=0.385}},{HFC134a={kg=0.128}},{CH4={kg=0.387}},{SF6={kg=0.077}},{CH4={kg=0.084}},{HFC134a={kg=0.215}},{SF6={kg=0.074}},{SF6={kg=0.01}},{CO2={m3=2.116}},{CH4={kg=0.384}},{SF6={kg=0.109}},{HFC134a={kg=0.444}},{CH4={kg=1.376}},{N2O={kg=0.583}},{HFC134a={kg=0.148}},{SF6={kg=0.139}},{SF6={kg=0.157}},{CH4={kg=0.016}},{CO2={m3=0.11}},{HFC134a={kg=0.258}},{HFC134a={kg=0.177}},process run Z,process plant,40889,50889,{kgCO2e=3.21},{kgCO2e=1.0},{kgCO2e=1.58}
processes/891,threshing,agriculture,batch,3.59,production company,facility operator,GHG,{SF6={kg=0.192}},{CH4={kg=0.293}},{CO2={m3=1.262}},{CO2={m3=2.139}},{CH4={kg=0.689}},{CO2={kg=1.746}},{CH4={kg=0.498}},{N2O={kg=0.236}},{N2O={kg=0.054}},{N2O={kg=0.135}},{SF6={kg=0.065}},{SF6={kg=0.052}},{HFC134a={kg=0.384}},{HFC134a={kg=0.265}},{CH4={kg=0.011}},{N2O={kg=0.206}},{CO2={kg=0.546}},{CH4={kg=1.444}},{N2O={kg=0.345}},{N2O={kg=0.18}},{CH4={kg=0.14}},{SF6={kg=0.104}},{SF6={kg=0.193}},process run L,process plant,40890,50890,{kgCO2e=0.82},{kgCO2e=0.66},{kgCO2e=3.91}
processes/892,loading,transportation,cycle,2.2,process plant,facility operator,GHG,{HFC134a={kg=0.437}},{CO2={kg=1.241}},{SF6={kg=0.034}},{CH4={kg=1.428}},{SF6={kg=0.069}},{CH4={kg=0.436}},{SF6={kg=0.015}},{HFC134a={kg=0.38}},{CH4={kg=1.111}},{HFC134a={kg=0.497}},{N2O={kg=0.389}},{SF6={kg=0.185}},{N2O={kg=0.099}},{CO2={m3=0.547}},{HFC134a={kg=0.114}},{CH4={kg=1.331}},{SF6={kg=0.084}},{SF6={kg=0.2}},{SF6={kg=0.065}},{SF6={kg=0.015}},{SF6={kg=0.082}},{CH4={kg=1.002}},{SF6={kg=0.176}},batch process E,operator,40891,50891,{kgCO2e=4.55},{kgCO2e=2.12},{kgCO2e=0.42}
processes/893,concentrating,food_processing,day,2.81,service provider A,company B,GHG,{CH4={kg=0.499}},{SF6={kg=0.098}},{CH4={kg=1.191}},{SF6={kg=0.088}},{HFC134a={kg=0.375}},{N2O={kg=0.551}},{N2O={kg=0.263}},{SF6={kg=0.121}},{N2O={kg=0.01}},{SF6={kg=0.134}},{CH4={kg=0.391}},{HFC134a={kg=0.003}},{SF6={kg=0.152}},{CO2={m3=2.083}},{N2O={kg=0.199}},{HFC134a={kg=0.041}},{HFC134a={kg=0.448}},{HFC134a={kg=0.264}},{SF6={kg=0.134}},{SF6={kg=0.077}},{N2O={kg=0.503}},{SF6={kg=0.166}},{SF6={kg=0.06}},unit operation S,process plant,40892,50892,{kgCO2e=1.93},{kgCO2e=1.74},{kgCO2e=1.7}
processes/894,storage,transportation,ton,0.98,manufacturing facility,company B,GHG,{SF6={kg=0.007}},{N2O={kg=0.549}},{CO2={kg=2.968}},{SF6={kg=0.104}},{CO2={m3=2.197}},{HFC134a={kg=0.369}},{HFC134a={kg=0.244}},{SF6={kg=0.118}},{CH4={kg=1.082}},{CO2={kg=2.971}},{CH4={kg=0.027}},{HFC134a={kg=0.3}},{CH4={kg=1.197}},{CO2={m3=1.434}},{CH4={kg=1.09}},{HFC134a={kg=0.254}},{SF6={kg=0.06}},{CO2={kg=2.625}},{SF6={kg=0.1}},{CO2={kg=1.782}},{CO2={m3=2.564}},{N2O={kg=0.708}},{SF6={kg=0.04}},process run J,operator,40893,50893,{kgCO2e=2.8},{kgCO2e=2.61},{kgCO2e=1.81}
processes/895,pyrolysis,energy,m3,2.86,production company,facility operator,GHG,{N2O={kg=0.33}},{SF6={kg=0.154}},{CO2={m3=2.376}},{CH4={kg=1.443}},{SF6={kg=0.149}},{N2O={kg=0.596}},{SF6={kg=0.147}},{HFC134a={kg=0.096}},{CO2={kg=0.723}},{SF6={kg=0.058}},{N2O={kg=0.076}},{N2O={kg=0.16}},{N2O={kg=0.396}},{CO2={m3=0.957}},{N2O={kg=0.458}},{CO2={m3=1.872}},{HFC134a={kg=0.462}},{SF6={kg=0.069}},{N2O={kg=0.067}},{HFC134a={kg=0.426}},{CH4={kg=1.383}},{HFC134a={kg=0.129}},{SF6={kg=0.132}},cycle operation Q,manufacturing facility,40894,50894,{kgCO2e=2.52},{kgCO2e=1.78},{kgCO2e=2.63}
processes/896,forming,metal,kg,2.24,recycling facility,company A,GHG,{HFC134a={kg=0.411}},{N2O={kg=0.262}},{SF6={kg=0.079}},{HFC134a={kg=0.053}},{N2O={kg=0.611}},{HFC134a={kg=0.366}},{N2O={kg=0.581}},{CH4={kg=0.891}},{CO2={kg=2.782}},{N2O={kg=0.491}},{HFC134a={kg=0.202}},{N2O={kg=0.766}},{N2O={kg=0.464}},{HFC134a={kg=0.391}},{CO2={m3=1.901}},{N2O={kg=0.492}},{CH4={kg=0.639}},{N2O={kg=0.667}},{SF6={kg=0.017}},{HFC134a={kg=0.177}},{CH4={kg=1.115}},{SF6={kg=0.161}},{SF6={kg=0.175}},unit operation B,process plant,40895,50895,{kgCO2e=4.01},{kgCO2e=2.71},{kgCO2e=2.4}
processes/897,braising,cooking,cycle,1.41,treatment center,company B,GHG,{CO2={kg=2.602}},{HFC134a={kg=0.494}},{CO2={kg=0.543}},{HFC134a={kg=0.091}},{N2O={kg=0.761}},{N2O={kg=0.291}},{SF6={kg=0.165}},{SF6={kg=0.165}},{CO2={kg=2.447}},{HFC134a={kg=0.454}},{CO2={m3=1.991}},{HFC134a={kg=0.054}},{SF6={kg=0.032}},{HFC134a={kg=0.038}},{CH4={kg=0.181}},{CH4={kg=0.459}},{CH4={kg=0.209}},{SF6={kg=0.014}},{SF6={kg=0.104}},{CH4={kg=0.803}},{HFC134a={kg=0.127}},{CH4={kg=0.831}},{CH4={kg=0.924}},production cycle T,operator,40896,50896,{kgCO2e=4.63},{kgCO2e=1.45},{kgCO2e=3.99}
processes/898,pruning,agriculture,batch,4.92,recycling facility,service operator,GHG,{HFC134a={kg=0.407}},{SF6={kg=0.032}},{CO2={kg=0.471}},{CO2={kg=0.719}},{CO2={m3=0.134}},{SF6={kg=0.172}},{N2O={kg=0.723}},{CO2={m3=1.788}},{HFC134a={kg=0.059}},{SF6={kg=0.022}},{CH4={kg=0.522}},{CO2={m3=1.045}},{HFC134a={kg=0.422}},{N2O={kg=0.238}},{CH4={kg=0.204}},{CH4={kg=0.063}},{SF6={kg=0.139}},{N2O={kg=0.009}},{N2O={kg=0.455}},{N2O={kg=0.643}},{CH4={kg=1.162}},{CH4={kg=0.008}},{CH4={kg=1.108}},cycle operation T,process plant,40897,50897,{kgCO2e=2.27},{kgCO2e=0.38},{kgCO2e=3.01}
processes/899,combustion,energy,liter,4.94,manufacturing facility,company B,GHG,{CH4={kg=0.781}},{HFC134a={kg=0.446}},{SF6={kg=0.163}},{CO2={m3=1.986}},{HFC134a={kg=0.363}},{N2O={kg=0.716}},{N2O={kg=0.3}},{N2O={kg=0.296}},{N2O={kg=0.372}},{CH4={kg=1.004}},{N2O={kg=0.772}},{SF6={kg=0.12}},{HFC134a={kg=0.456}},{SF6={kg=0.192}},{SF6={kg=0.132}},{CO2={m3=2.675}},{N2O={kg=0.639}},{SF6={kg=0.192}},{HFC134a={kg=0.355}},{N2O={kg=0.725}},{N2O={kg=0.507}},{CO2={kg=2.162}},{N2O={kg=0.474}},process run U,process plant,40898,50898,{kgCO2e=3.09},{kgCO2e=0.58},{kgCO2e=1.2}
processes/900,shrink_wrapping,packaging,m3,4.58,process plant,service operator,GHG,{HFC134a={kg=0.039}},{N2O={kg=0.192}},{N2O={kg=0.799}},{HFC134a={kg=0.448}},{SF6={kg=0.016}},{N2O={kg=0.773}},{N2O={kg=0.289}},{HFC134a={kg=0.404}},{SF6={kg=0.17}},{CH4={kg=0.309}},{CH4={kg=0.342}},{CO2={kg=1.907}},{CH4={kg=0.232}},{CO2={m3=1.621}},{HFC134a={kg=0.442}},{SF6={kg=0.047}},{SF6={kg=0.03}},{SF6={kg=0.068}},{N2O={kg=0.491}},{CH4={kg=0.665}},{CO2={m3=2.626}},{CH4={kg=0.813}},{CO2={m3=2.513}},production cycle R,process plant,40899,50899,{kgCO2e=4.38},{kgCO2e=0.66},{kgCO2e=3.26}
processes/901,storage,transportation,m3,2.99,service provider A,manufacturing co,GHG,{N2O={kg=0.142}},{N2O={kg=0.108}},{CH4={kg=1.036}},{CO2={m3=0.393}},{HFC134a={kg=0.264}},{HFC134a={kg=0.204}},{SF6={kg=0.044}},{CO2={m3=1.019}},{SF6={kg=0.031}},{N2O={kg=0.448}},{CO2={m3=1.807}},{N2O={kg=0.221}},{CH4={kg=0.594}},{SF6={kg=0.11}},{SF6={kg=0.013}},{N2O={kg=0.176}},{CH4={kg=0.076}},{CH4={kg=0.33}},{HFC134a={kg=0.074}},{N2O={kg=0.218}},{CH4={kg=1.076}},{SF6={kg=0.056}},{SF6={kg=0.075}},process run R,facility co,40900,50900,{kgCO2e=0.23},{kgCO2e=0.1},{kgCO2e=3.9}
processes/902,boxing,packaging,liter,1.84,production company,manufacturing co,GHG,{CO2={m3=1.225}},{CO2={kg=0.502}},{CO2={kg=2.075}},{CH4={kg=0.235}},{CH4={kg=1.5}},{HFC134a={kg=0.053}},{CO2={m3=0.235}},{CO2={kg=2.349}},{CH4={kg=1.331}},{HFC134a={kg=0.337}},{N2O={kg=0.068}},{N2O={kg=0.081}},{SF6={kg=0.023}},{SF6={kg=0.178}},{N2O={kg=0.517}},{SF6={kg=0.078}},{SF6={kg=0.118}},{CO2={m3=0.495}},{N2O={kg=0.544}},{CO2={m3=0.799}},{CO2={kg=1.98}},{CH4={kg=0.236}},{HFC134a={kg=0.254}},batch process G,manufacturing facility,40901,50901,{kgCO2e=3.31},{kgCO2e=2.37},{kgCO2e=2.63}
processes/903,bending,metal,cycle,4.04,service provider A,company B,GHG,{SF6={kg=0.135}},{SF6={kg=0.185}},{HFC134a={kg=0.451}},{HFC134a={kg=0.195}},{SF6={kg=0.019}},{CO2={kg=2.898}},{HFC134a={kg=0.229}},{CO2={kg=1.136}},{CH4={kg=0.327}},{HFC134a={kg=0.135}},{CO2={m3=2.355}},{CO2={kg=1.521}},{HFC134a={kg=0.333}},{SF6={kg=0.107}},{HFC134a={kg=0.473}},{SF6={kg=0.094}},{HFC134a={kg=0.059}},{N2O={kg=0.522}},{HFC134a={kg=0.207}},{SF6={kg=0.149}},{N2O={kg=0.58}},{CH4={kg=1.328}},{CH4={kg=0.375}},process run V,process plant,40902,50902,{kgCO2e=4.34},{kgCO2e=0.71},{kgCO2e=3.65}
processes/904,grading,agriculture,cycle,3.21,processing company,company A,GHG,{HFC134a={kg=0.237}},{CO2={kg=1.931}},{SF6={kg=0.096}},{CO2={kg=1.651}},{HFC134a={kg=0.345}},{CH4={kg=0.927}},{N2O={kg=0.77}},{N2O={kg=0.425}},{N2O={kg=0.284}},{N2O={kg=0.547}},{HFC134a={kg=0.113}},{N2O={kg=0.538}},{CH4={kg=0.049}},{SF6={kg=0.053}},{SF6={kg=0.002}},{CO2={kg=0.402}},{HFC134a={kg=0.005}},{CO2={m3=0.903}},{SF6={kg=0.051}},{HFC134a={kg=0.31}},{SF6={kg=0.197}},{SF6={kg=0.002}},{HFC134a={kg=0.273}},production cycle L,manufacturing facility,40903,50903,{kgCO2e=0.65},{kgCO2e=2.84},{kgCO2e=1.61}
processes/905,casting,metal,liter,1.17,production company,manufacturing co,GHG,{CH4={kg=0.828}},{N2O={kg=0.549}},{CO2={kg=0.575}},{CH4={kg=1.327}},{N2O={kg=0.513}},{CO2={kg=1.189}},{SF6={kg=0.106}},{HFC134a={kg=0.243}},{CH4={kg=0.792}},{CH4={kg=0.148}},{SF6={kg=0.017}},{N2O={kg=0.494}},{HFC134a={kg=0.423}},{SF6={kg=0.167}},{CH4={kg=1.307}},{CH4={kg=0.52}},{N2O={kg=0.103}},{CO2={m3=1.858}},{CO2={kg=1.748}},{SF6={kg=0.03}},{SF6={kg=0.096}},{CO2={kg=2.881}},{SF6={kg=0.153}},batch process R,operator,40904,50904,{kgCO2e=2.44},{kgCO2e=0.71},{kgCO2e=1.2}
processes/906,spinning,metal,unit_processed,1.0,service provider A,company B,GHG,{N2O={kg=0.79}},{CH4={kg=0.171}},{HFC134a={kg=0.439}},{CO2={m3=2.139}},{N2O={kg=0.497}},{CO2={m3=1.471}},{HFC134a={kg=0.136}},{N2O={kg=0.079}},{N2O={kg=0.785}},{SF6={kg=0.062}},{CH4={kg=0.159}},{N2O={kg=0.018}},{N2O={kg=0.528}},{HFC134a={kg=0.346}},{N2O={kg=0.602}},{HFC134a={kg=0.109}},{SF6={kg=0.176}},{CH4={kg=1.477}},{SF6={kg=0.12}},{CH4={kg=0.437}},{SF6={kg=0.136}},{CO2={kg=2.305}},{CH4={kg=0.167}},unit operation V,facility co,40905,50905,{kgCO2e=4.64},{kgCO2e=0.32},{kgCO2e=3.91}
processes/907,flocculation,water_treatment,ton,4.13,service provider B,service operator,GHG,{N2O={kg=0.379}},{CO2={kg=0.835}},{HFC134a={kg=0.147}},{N2O={kg=0.107}},{SF6={kg=0.179}},{HFC134a={kg=0.147}},{SF6={kg=0.043}},{CH4={kg=1.098}},{CH4={kg=0.894}},{CH4={kg=0.486}},{CH4={kg=0.649}},{CH4={kg=0.827}},{HFC134a={kg=0.477}},{HFC134a={kg=0.37}},{CO2={m3=1.137}},{CO2={m3=1.025}},{SF6={kg=0.004}},{SF6={kg=0.143}},{SF6={kg=0.007}},{SF6={kg=0.121}},{SF6={kg=0.123}},{HFC134a={kg=0.426}},{SF6={kg=0.03}},batch process K,manufacturing facility,40906,50906,{kgCO2e=0.56},{kgCO2e=2.04},{kgCO2e=1.28}
processes/908,dehydration,chemical,ton,2.55,manufacturing facility,service operator,GHG,{N2O={kg=0.519}},{SF6={kg=0.135}},{HFC134a={kg=0.125}},{SF6={kg=0.157}},{CO2={kg=2.392}},{SF6={kg=0.063}},{SF6={kg=0.083}},{N2O={kg=0.79}},{CO2={m3=2.176}},{N2O={kg=0.429}},{CH4={kg=0.674}},{CH4={kg=0.377}},{N2O={kg=0.324}},{CO2={m3=0.421}},{N2O={kg=0.347}},{HFC134a={kg=0.09}},{HFC134a={kg=0.153}},{HFC134a={kg=0.192}},{CH4={kg=0.44}},{CO2={m3=0.536}},{SF6={kg=0.054}},{SF6={kg=0.043}},{CH4={kg=1.43}},unit operation J,facility co,40907,50907,{kgCO2e=2.45},{kgCO2e=2.81},{kgCO2e=2.31}
processes/909,smoking,cooking,day,2.78,manufacturing facility,facility operator,GHG,{CO2={m3=0.979}},{HFC134a={kg=0.199}},{N2O={kg=0.181}},{HFC134a={kg=0.449}},{SF6={kg=0.064}},{HFC134a={kg=0.228}},{SF6={kg=0.107}},{CO2={kg=1.297}},{CH4={kg=0.417}},{HFC134a={kg=0.291}},{SF6={kg=0.071}},{HFC134a={kg=0.384}},{SF6={kg=0.074}},{N2O={kg=0.293}},{N2O={kg=0.658}},{CO2={kg=0.62}},{CH4={kg=0.321}},{N2O={kg=0.778}},{N2O={kg=0.554}},{HFC134a={kg=0.479}},{HFC134a={kg=0.378}},{CO2={m3=0.559}},{CH4={kg=0.791}},production cycle U,facility co,40908,50908,{kgCO2e=1.59},{kgCO2e=2.89},{kgCO2e=3.93}
processes/910,polishing,manufacturing,liter,0.74,process plant,company A,GHG,{CH4={kg=0.223}},{SF6={kg=0.006}},{CO2={m3=0.749}},{N2O={kg=0.178}},{SF6={kg=0.002}},{SF6={kg=0.16}},{SF6={kg=0.146}},{SF6={kg=0.154}},{HFC134a={kg=0.301}},{HFC134a={kg=0.462}},{N2O={kg=0.053}},{N2O={kg=0.054}},{N2O={kg=0.667}},{CO2={m3=2.863}},{SF6={kg=0.183}},{HFC134a={kg=0.062}},{N2O={kg=0.554}},{CH4={kg=0.847}},{N2O={kg=0.681}},{CH4={kg=0.272}},{CH4={kg=0.351}},{SF6={kg=0.081}},{SF6={kg=0.01}},production cycle Y,process plant,40909,50909,{kgCO2e=4.45},{kgCO2e=0.66},{kgCO2e=2.9}
processes/911,superheating,energy,kg,3.31,processing company,service operator,GHG,{N2O={kg=0.334}},{CO2={m3=0.886}},{SF6={kg=0.196}},{SF6={kg=0.154}},{CO2={kg=0.507}},{CH4={kg=0.062}},{N2O={kg=0.36}},{HFC134a={kg=0.219}},{N2O={kg=0.32}},{CO2={m3=2.365}},{CH4={kg=1.267}},{HFC134a={kg=0.187}},{SF6={kg=0.023}},{HFC134a={kg=0.382}},{SF6={kg=0.013}},{HFC134a={kg=0.079}},{N2O={kg=0.724}},{CO2={m3=2.138}},{CH4={kg=0.654}},{CH4={kg=1.437}},{N2O={kg=0.102}},{SF6={kg=0.011}},{SF6={kg=0.196}},unit operation C,process plant,40910,50910,{kgCO2e=0.96},{kgCO2e=1.87},{kgCO2e=3.72}
processes/912,chemical treatment,waste_treatment,ton,3.47,service provider B,company B,GHG,{N2O={kg=0.102}},{SF6={kg=0.037}},{CH4={kg=0.704}},{SF6={kg=0.097}},{CH4={kg=0.326}},{CO2={kg=2.26}},{N2O={kg=0.142}},{N2O={kg=0.621}},{CH4={kg=0.939}},{CH4={kg=0.6}},{N2O={kg=0.019}},{SF6={kg=0.179}},{CO2={m3=1.774}},{N2O={kg=0.59}},{SF6={kg=0.091}},{N2O={kg=0.216}},{CH4={kg=0.448}},{N2O={kg=0.456}},{N2O={kg=0.039}},{N2O={kg=0.583}},{CH4={kg=0.553}},{SF6={kg=0.111}},{SF6={kg=0.196}},process run L,facility co,40911,50911,{kgCO2e=2.92},{kgCO2e=2.72},{kgCO2e=0.17}
processes/913,casting,manufacturing,m3,2.54,manufacturing facility,service operator,GHG,{N2O={kg=0.779}},{HFC134a={kg=0.389}},{HFC134a={kg=0.287}},{CO2={m3=0.705}},{N2O={kg=0.195}},{CO2={kg=2.045}},{CO2={m3=2.155}},{N2O={kg=0.428}},{HFC134a={kg=0.267}},{HFC134a={kg=0.052}},{CH4={kg=0.735}},{CO2={kg=2.378}},{N2O={kg=0.103}},{N2O={kg=0.757}},{SF6={kg=0.19}},{SF6={kg=0.142}},{SF6={kg=0.111}},{HFC134a={kg=0.03}},{CH4={kg=0.58}},{CH4={kg=0.118}},{HFC134a={kg=0.05}},{SF6={kg=0.138}},{CO2={kg=1.197}},process run H,manufacturing facility,40912,50912,{kgCO2e=0.26},{kgCO2e=0.22},{kgCO2e=1.8}
processes/914,grading,agriculture,hour,2.25,processing company,company A,GHG,{N2O={kg=0.505}},{SF6={kg=0.179}},{HFC134a={kg=0.395}},{SF6={kg=0.039}},{CO2={m3=1.07}},{HFC134a={kg=0.255}},{N2O={kg=0.798}},{CH4={kg=0.727}},{SF6={kg=0.005}},{N2O={kg=0.115}},{SF6={kg=0.019}},{CH4={kg=0.784}},{HFC134a={kg=0.269}},{N2O={kg=0.297}},{SF6={kg=0.104}},{N2O={kg=0.292}},{CO2={m3=1.188}},{CH4={kg=1.292}},{CO2={kg=2.9}},{CH4={kg=0.356}},{CO2={kg=0.162}},{N2O={kg=0.621}},{N2O={kg=0.353}},process run D,manufacturing facility,40913,50913,{kgCO2e=2.17},{kgCO2e=0.35},{kgCO2e=3.74}
processes/915,casting,manufacturing,unit,0.69,manufacturing facility,company A,GHG,{SF6={kg=0.098}},{N2O={kg=0.729}},{N2O={kg=0.649}},{HFC134a={kg=0.398}},{CH4={kg=0.606}},{N2O={kg=0.407}},{CO2={m3=0.239}},{SF6={kg=0.05}},{CH4={kg=1.339}},{CH4={kg=0.03}},{CO2={m3=0.613}},{CO2={kg=2.314}},{SF6={kg=0.044}},{N2O={kg=0.58}},{CO2={m3=1.877}},{CO2={kg=0.577}},{N2O={kg=0.13}},{SF6={kg=0.025}},{N2O={kg=0.551}},{CH4={kg=0.827}},{CO2={kg=0.198}},{CH4={kg=0.291}},{HFC134a={kg=0.005}},process run L,facility co,40914,50914,{kgCO2e=1.78},{kgCO2e=2.11},{kgCO2e=1.09}
processes/916,carton_forming,packaging,kg,2.73,processing company,facility operator,GHG,{SF6={kg=0.123}},{SF6={kg=0.165}},{SF6={kg=0.096}},{N2O={kg=0.782}},{CO2={kg=1.058}},{N2O={kg=0.1}},{CO2={kg=1.364}},{SF6={kg=0.087}},{HFC134a={kg=0.256}},{SF6={kg=0.083}},{CO2={m3=2.805}},{CO2={m3=2.026}},{SF6={kg=0.074}},{SF6={kg=0.115}},{HFC134a={kg=0.44}},{CH4={kg=0.768}},{N2O={kg=0.692}},{CH4={kg=0.285}},{HFC134a={kg=0.449}},{CH4={kg=0.134}},{HFC134a={kg=0.192}},{CO2={m3=1.922}},{CH4={kg=0.123}},process run O,process plant,40915,50915,{kgCO2e=0.7},{kgCO2e=1.56},{kgCO2e=1.09}
processes/917,unloading,transportation,day,0.77,process plant,company B,GHG,{SF6={kg=0.109}},{HFC134a={kg=0.235}},{HFC134a={kg=0.045}},{HFC134a={kg=0.248}},{N2O={kg=0.75}},{SF6={kg=0.149}},{SF6={kg=0.153}},{CO2={kg=0.723}},{CH4={kg=0.177}},{CO2={m3=2.251}},{SF6={kg=0.171}},{CH4={kg=1.468}},{CO2={m3=0.638}},{CH4={kg=0.309}},{SF6={kg=0.183}},{CO2={m3=0.058}},{HFC134a={kg=0.276}},{HFC134a={kg=0.388}},{CH4={kg=0.016}},{CH4={kg=0.195}},{SF6={kg=0.125}},{SF6={kg=0.11}},{HFC134a={kg=0.078}},production cycle F,process plant,40916,50916,{kgCO2e=4.97},{kgCO2e=2.7},{kgCO2e=1.35}
