id,name,type,quantifiableUnit,quantityValue,productOrigin,owner,uploadedFile,emissionInformation.description,emissionInformation.scope1.stationaryCombustion,emissionInformation.scope1.mobileCombustion,emissionInformation.scope1.fugitiveEmissions,emissionInformation.scope1.processEmissions,emissionInformation.scope2.purchasedElectricity,emissionInformation.scope2.purchasedSteam,emissionInformation.scope2.purchasedHeating,emissionInformation.scope2.purchasedCooling,emissionInformation.scope3.category1,emissionInformation.scope3.category2,emissionInformation.scope3.category3,emissionInformation.scope3.category4,emissionInformation.scope3.category5,emissionInformation.scope3.category6,emissionInformation.scope3.category7,emissionInformation.scope3.category8,emissionInformation.scope3.category9,emissionInformation.scope3.category10,emissionInformation.scope3.category11,emissionInformation.scope3.category12,emissionInformation.scope3.category13,emissionInformation.scope3.category14,emissionInformation.scope3.category15,dpp.name,dpp.manufacturer,dpp.serialNumber,dpp.batchNumber,dpp.carbonFootprint.scope1,dpp.carbonFootprint.scope2,dpp.carbonFootprint.scope3
products/849,kiwi,utility,kg,0.35,warehouse,company A,,GHG,{CH4={kg=0.083}},{CO2={kg=2.298}},{SF6={kg=0.01}},{HFC134a={kg=0.197}},{CH4={kg=1.077}},{CH4={kg=0.849}},{HFC134a={kg=0.338}},{SF6={kg=0.095}},{CO2={kg=0.323}},{CH4={kg=0.721}},{CH4={kg=0.211}},{SF6={kg=0.099}},{SF6={kg=0.167}},{SF6={kg=0.16}},{CO2={m3=2.423}},{N2O={kg=0.577}},{N2O={kg=0.16}},{SF6={kg=0.058}},{SF6={kg=0.166}},{SF6={kg=0.192}},{CH4={kg=1.211}},{SF6={kg=0.017}},{HFC134a={kg=0.268}},finished goods K,supplier co,20848,30848,{kgCO2e=2.91},{kgCO2e=2.21},{kgCO2e=0.36}
products/850,bagels,waste,bottle,1.44,user,farm co,,GHG,{CO2={m3=0.369}},{SF6={kg=0.109}},{CO2={kg=1.425}},{N2O={kg=0.296}},{CH4={kg=0.854}},{SF6={kg=0.171}},{HFC134a={kg=0.49}},{SF6={kg=0.196}},{SF6={kg=0.096}},{SF6={kg=0.047}},{HFC134a={kg=0.237}},{SF6={kg=0.117}},{CO2={kg=1.856}},{N2O={kg=0.66}},{N2O={kg=0.31}},{HFC134a={kg=0.39}},{SF6={kg=0.016}},{CO2={kg=2.1}},{HFC134a={kg=0.491}},{CH4={kg=0.92}},{HFC134a={kg=0.15}},{N2O={kg=0.157}},{CO2={m3=1.502}},ingredient mix Z,processing plant,20849,30849,{kgCO2e=4.31},{kgCO2e=0.2},{kgCO2e=3.0}
products/851,crackers,beverage,bottle,4.43,importer,user utility,,GHG,{CH4={kg=0.3}},{HFC134a={kg=0.217}},{N2O={kg=0.464}},{CO2={kg=2.14}},{CO2={kg=0.643}},{SF6={kg=0.013}},{CO2={kg=2.977}},{N2O={kg=0.531}},{HFC134a={kg=0.327}},{HFC134a={kg=0.06}},{HFC134a={kg=0.237}},{N2O={kg=0.187}},{N2O={kg=0.409}},{N2O={kg=0.345}},{SF6={kg=0.107}},{CO2={kg=0.057}},{HFC134a={kg=0.474}},{CO2={kg=2.459}},{CH4={kg=0.091}},{CO2={m3=0.657}},{CO2={m3=0.924}},{HFC134a={kg=0.487}},{HFC134a={kg=0.077}},finished goods O,distributor Z,20850,30850,{kgCO2e=2.5},{kgCO2e=0.53},{kgCO2e=1.14}
products/852,waste water,dish,unit,1.7,manufacturer,user utility,,GHG,{N2O={kg=0.717}},{N2O={kg=0.289}},{HFC134a={kg=0.125}},{CH4={kg=0.934}},{N2O={kg=0.078}},{CO2={kg=1.107}},{CH4={kg=1.273}},{SF6={kg=0.173}},{HFC134a={kg=0.37}},{CH4={kg=0.462}},{CH4={kg=0.888}},{HFC134a={kg=0.035}},{HFC134a={kg=0.189}},{SF6={kg=0.147}},{N2O={kg=0.194}},{SF6={kg=0.141}},{CH4={kg=1.44}},{SF6={kg=0.182}},{N2O={kg=0.008}},{SF6={kg=0.17}},{SF6={kg=0.079}},{CO2={kg=0.359}},{CH4={kg=1.323}},processed item L,supplier co,20851,30851,{kgCO2e=4.62},{kgCO2e=2.3},{kgCO2e=3.02}
products/853,pork schnitzel,processed food,unit,2.22,local farm,farm co,,GHG,{N2O={kg=0.17}},{SF6={kg=0.061}},{N2O={kg=0.062}},{SF6={kg=0.177}},{N2O={kg=0.658}},{N2O={kg=0.324}},{HFC134a={kg=0.185}},{CO2={kg=1.116}},{SF6={kg=0.12}},{N2O={kg=0.215}},{CH4={kg=0.066}},{N2O={kg=0.203}},{CO2={kg=1.624}},{SF6={kg=0.171}},{CH4={kg=0.169}},{CO2={m3=0.046}},{SF6={kg=0.029}},{SF6={kg=0.052}},{CH4={kg=0.33}},{SF6={kg=0.136}},{HFC134a={kg=0.328}},{N2O={kg=0.386}},{CO2={kg=2.503}},product batch P,processing plant,20852,30852,{kgCO2e=4.35},{kgCO2e=2.75},{kgCO2e=1.96}
products/854,ketchup,condiment,kg,4.03,supplier,processing plant,,GHG,{CH4={kg=0.593}},{HFC134a={kg=0.003}},{N2O={kg=0.055}},{HFC134a={kg=0.087}},{HFC134a={kg=0.135}},{SF6={kg=0.041}},{HFC134a={kg=0.365}},{CO2={kg=0.867}},{CH4={kg=0.154}},{HFC134a={kg=0.252}},{N2O={kg=0.719}},{N2O={kg=0.005}},{N2O={kg=0.377}},{CO2={m3=1.903}},{SF6={kg=0.191}},{HFC134a={kg=0.095}},{CO2={kg=1.348}},{HFC134a={kg=0.024}},{HFC134a={kg=0.112}},{SF6={kg=0.027}},{N2O={kg=0.527}},{CH4={kg=0.103}},{SF6={kg=0.071}},finished goods W,processing plant,20853,30853,{kgCO2e=3.3},{kgCO2e=0.54},{kgCO2e=1.62}
products/855,grey water,beverage,unit,4.38,importer,supplier co,,GHG,{HFC134a={kg=0.181}},{HFC134a={kg=0.065}},{N2O={kg=0.333}},{N2O={kg=0.245}},{CO2={m3=0.913}},{HFC134a={kg=0.321}},{N2O={kg=0.643}},{SF6={kg=0.037}},{HFC134a={kg=0.492}},{HFC134a={kg=0.463}},{HFC134a={kg=0.09}},{HFC134a={kg=0.356}},{HFC134a={kg=0.329}},{CH4={kg=0.834}},{CH4={kg=0.645}},{HFC134a={kg=0.219}},{CH4={kg=0.6}},{SF6={kg=0.126}},{CO2={kg=0.424}},{SF6={kg=0.052}},{HFC134a={kg=0.119}},{N2O={kg=0.648}},{CO2={kg=2.756}},ingredient mix P,distributor Z,20854,30854,{kgCO2e=3.44},{kgCO2e=2.97},{kgCO2e=2.96}
products/856,biscuits and gravy,beverage,batch,1.45,supplier,supplier co,,GHG,{HFC134a={kg=0.234}},{CO2={m3=1.306}},{HFC134a={kg=0.404}},{SF6={kg=0.189}},{CO2={kg=0.661}},{CH4={kg=1.265}},{CH4={kg=0.75}},{SF6={kg=0.116}},{CO2={m3=1.007}},{CO2={m3=0.774}},{CO2={kg=2.682}},{SF6={kg=0.075}},{SF6={kg=0.029}},{CH4={kg=0.597}},{N2O={kg=0.049}},{CO2={kg=0.34}},{CH4={kg=0.52}},{N2O={kg=0.208}},{CO2={m3=2.878}},{HFC134a={kg=0.045}},{HFC134a={kg=0.038}},{CH4={kg=1.273}},{CO2={m3=2.521}},product batch H,supplier co,20855,30855,{kgCO2e=2.1},{kgCO2e=2.6},{kgCO2e=2.88}
products/857,oysters,beverage,batch,0.66,distributor,farm co,,GHG,{CO2={kg=0.168}},{HFC134a={kg=0.057}},{CO2={m3=1.586}},{HFC134a={kg=0.329}},{N2O={kg=0.528}},{HFC134a={kg=0.282}},{HFC134a={kg=0.205}},{CO2={kg=0.311}},{N2O={kg=0.381}},{N2O={kg=0.41}},{SF6={kg=0.03}},{N2O={kg=0.296}},{SF6={kg=0.119}},{N2O={kg=0.045}},{HFC134a={kg=0.222}},{CO2={m3=1.286}},{SF6={kg=0.189}},{SF6={kg=0.121}},{HFC134a={kg=0.169}},{CO2={m3=0.604}},{HFC134a={kg=0.213}},{CH4={kg=0.088}},{CH4={kg=0.566}},product batch G,factory X,20856,30856,{kgCO2e=1.36},{kgCO2e=2.22},{kgCO2e=3.05}
products/858,zucchini,waste,carton,2.98,supplier,company B,,GHG,{HFC134a={kg=0.092}},{CO2={kg=1.354}},{SF6={kg=0.061}},{SF6={kg=0.117}},{CH4={kg=1.261}},{HFC134a={kg=0.448}},{N2O={kg=0.558}},{HFC134a={kg=0.459}},{CO2={m3=0.81}},{CH4={kg=0.93}},{N2O={kg=0.078}},{SF6={kg=0.159}},{CO2={kg=2.308}},{HFC134a={kg=0.321}},{HFC134a={kg=0.232}},{CO2={m3=1.902}},{HFC134a={kg=0.103}},{CH4={kg=0.933}},{SF6={kg=0.173}},{HFC134a={kg=0.005}},{CO2={m3=2.647}},{HFC134a={kg=0.241}},{N2O={kg=0.597}},processed item I,supplier co,20857,30857,{kgCO2e=3.06},{kgCO2e=0.15},{kgCO2e=1.11}
products/859,ketchup,dish,carton,4.87,importer,user utility,,GHG,{SF6={kg=0.111}},{SF6={kg=0.187}},{N2O={kg=0.793}},{HFC134a={kg=0.165}},{N2O={kg=0.189}},{CO2={m3=0.401}},{HFC134a={kg=0.032}},{SF6={kg=0.167}},{CO2={kg=0.818}},{N2O={kg=0.295}},{N2O={kg=0.039}},{SF6={kg=0.141}},{N2O={kg=0.034}},{SF6={kg=0.024}},{SF6={kg=0.091}},{CO2={kg=2.696}},{CH4={kg=0.55}},{N2O={kg=0.047}},{CH4={kg=0.614}},{SF6={kg=0.184}},{HFC134a={kg=0.356}},{HFC134a={kg=0.325}},{CH4={kg=0.832}},product batch J,factory X,20858,30858,{kgCO2e=4.47},{kgCO2e=1.65},{kgCO2e=0.32}
products/860,meatball,condiment,box,3.59,importer,supplier co,,GHG,{SF6={kg=0.077}},{CO2={m3=2.808}},{CO2={kg=0.496}},{SF6={kg=0.021}},{CH4={kg=0.245}},{CO2={kg=2.132}},{CO2={m3=2.118}},{CO2={kg=2.547}},{CH4={kg=0.955}},{CO2={kg=2.095}},{N2O={kg=0.21}},{SF6={kg=0.107}},{CH4={kg=0.19}},{SF6={kg=0.104}},{CO2={kg=2.89}},{N2O={kg=0.186}},{CO2={m3=1.775}},{SF6={kg=0.154}},{HFC134a={kg=0.45}},{HFC134a={kg=0.475}},{CO2={m3=0.835}},{CO2={m3=2.911}},{HFC134a={kg=0.098}},ingredient mix U,factory X,20859,30859,{kgCO2e=1.62},{kgCO2e=0.3},{kgCO2e=2.1}
products/861,okra,processed food,carton,1.71,supplier,processing plant,,GHG,{N2O={kg=0.317}},{HFC134a={kg=0.384}},{HFC134a={kg=0.256}},{SF6={kg=0.1}},{HFC134a={kg=0.345}},{CO2={kg=1.894}},{CH4={kg=0.476}},{CH4={kg=0.459}},{N2O={kg=0.179}},{HFC134a={kg=0.027}},{HFC134a={kg=0.486}},{N2O={kg=0.523}},{SF6={kg=0.018}},{CO2={m3=0.51}},{HFC134a={kg=0.428}},{CH4={kg=0.263}},{SF6={kg=0.156}},{SF6={kg=0.02}},{HFC134a={kg=0.077}},{N2O={kg=0.72}},{CH4={kg=0.593}},{N2O={kg=0.771}},{CH4={kg=1.192}},processed item D,processing plant,20860,30860,{kgCO2e=4.05},{kgCO2e=0.38},{kgCO2e=1.13}
products/862,caesar salad,condiment,bottle,0.45,warehouse,processing plant,,GHG,{CH4={kg=1.128}},{HFC134a={kg=0.348}},{HFC134a={kg=0.404}},{N2O={kg=0.226}},{CH4={kg=0.45}},{HFC134a={kg=0.434}},{N2O={kg=0.166}},{HFC134a={kg=0.373}},{CH4={kg=0.287}},{CH4={kg=1.088}},{CH4={kg=0.827}},{N2O={kg=0.661}},{HFC134a={kg=0.312}},{CO2={kg=0.135}},{CO2={kg=0.99}},{CH4={kg=1.285}},{N2O={kg=0.125}},{N2O={kg=0.157}},{SF6={kg=0.189}},{CO2={kg=0.056}},{N2O={kg=0.366}},{HFC134a={kg=0.148}},{CH4={kg=0.995}},processed item E,supplier co,20861,30861,{kgCO2e=0.16},{kgCO2e=2.34},{kgCO2e=3.1}
products/863,chicken,ingredient,bottle,2.3,manufacturer,supplier co,,GHG,{HFC134a={kg=0.08}},{SF6={kg=0.065}},{CH4={kg=0.131}},{HFC134a={kg=0.418}},{SF6={kg=0.122}},{N2O={kg=0.567}},{SF6={kg=0.048}},{CO2={m3=1.528}},{SF6={kg=0.042}},{CO2={m3=2.855}},{CO2={m3=0.719}},{SF6={kg=0.018}},{N2O={kg=0.656}},{CO2={m3=0.632}},{N2O={kg=0.556}},{CH4={kg=1.012}},{CO2={kg=0.382}},{N2O={kg=0.733}},{HFC134a={kg=0.362}},{SF6={kg=0.078}},{CO2={m3=1.804}},{CH4={kg=1.072}},{CO2={kg=2.053}},processed item E,supplier co,20862,30862,{kgCO2e=3.44},{kgCO2e=0.2},{kgCO2e=3.12}
products/864,sunflower seeds,processed food,batch,4.44,user,company A,,GHG,{CH4={kg=0.476}},{CO2={kg=2.939}},{SF6={kg=0.127}},{SF6={kg=0.067}},{N2O={kg=0.047}},{N2O={kg=0.284}},{SF6={kg=0.076}},{SF6={kg=0.147}},{CH4={kg=0.351}},{CH4={kg=1.235}},{HFC134a={kg=0.278}},{CO2={m3=0.829}},{HFC134a={kg=0.024}},{HFC134a={kg=0.469}},{CO2={kg=0.62}},{N2O={kg=0.111}},{CO2={kg=0.685}},{HFC134a={kg=0.465}},{CH4={kg=0.669}},{SF6={kg=0.075}},{CO2={kg=1.034}},{N2O={kg=0.677}},{CH4={kg=0.09}},finished goods T,factory X,20863,30863,{kgCO2e=2.86},{kgCO2e=1.27},{kgCO2e=0.41}
products/865,sesame seeds,condiment,unit,4.02,user,company B,,GHG,{CO2={m3=0.323}},{N2O={kg=0.526}},{N2O={kg=0.559}},{N2O={kg=0.406}},{CH4={kg=1.26}},{CH4={kg=1.058}},{CO2={m3=0.872}},{CH4={kg=0.318}},{CH4={kg=1.113}},{N2O={kg=0.45}},{N2O={kg=0.692}},{HFC134a={kg=0.484}},{HFC134a={kg=0.245}},{CH4={kg=0.221}},{HFC134a={kg=0.405}},{HFC134a={kg=0.404}},{SF6={kg=0.094}},{SF6={kg=0.154}},{HFC134a={kg=0.274}},{CO2={m3=1.961}},{HFC134a={kg=0.009}},{HFC134a={kg=0.445}},{CO2={m3=2.013}},ingredient mix P,supplier co,20864,30864,{kgCO2e=0.32},{kgCO2e=2.19},{kgCO2e=2.67}
products/866,butter,raw material,unit,2.04,manufacturer,user utility,,GHG,{CH4={kg=0.857}},{CH4={kg=0.159}},{SF6={kg=0.011}},{N2O={kg=0.564}},{HFC134a={kg=0.115}},{N2O={kg=0.564}},{CH4={kg=1.186}},{CO2={m3=0.316}},{CH4={kg=0.19}},{CO2={kg=0.079}},{HFC134a={kg=0.02}},{SF6={kg=0.066}},{HFC134a={kg=0.175}},{N2O={kg=0.668}},{CO2={kg=1.677}},{N2O={kg=0.549}},{CH4={kg=0.921}},{HFC134a={kg=0.057}},{SF6={kg=0.181}},{CO2={m3=1.749}},{HFC134a={kg=0.322}},{SF6={kg=0.039}},{CH4={kg=0.47}},product batch S,processing plant,20865,30865,{kgCO2e=1.98},{kgCO2e=2.56},{kgCO2e=1.41}
products/867,okra,raw material,m3,1.81,distributor,supplier co,,GHG,{CH4={kg=1.059}},{SF6={kg=0.066}},{SF6={kg=0.199}},{HFC134a={kg=0.243}},{SF6={kg=0.016}},{N2O={kg=0.194}},{N2O={kg=0.122}},{CH4={kg=1.065}},{N2O={kg=0.268}},{CH4={kg=0.13}},{HFC134a={kg=0.428}},{SF6={kg=0.194}},{CH4={kg=0.117}},{CH4={kg=0.049}},{CO2={m3=2.98}},{CH4={kg=0.285}},{N2O={kg=0.333}},{HFC134a={kg=0.375}},{HFC134a={kg=0.199}},{N2O={kg=0.278}},{CH4={kg=0.067}},{SF6={kg=0.002}},{SF6={kg=0.099}},finished goods Q,plant Y,20866,30866,{kgCO2e=0.65},{kgCO2e=2.74},{kgCO2e=3.24}
products/868,pineapple,condiment,carton,0.33,distributor,user utility,,GHG,{CH4={kg=0.912}},{N2O={kg=0.645}},{HFC134a={kg=0.401}},{HFC134a={kg=0.191}},{CO2={m3=1.219}},{CH4={kg=1.054}},{N2O={kg=0.401}},{SF6={kg=0.178}},{CH4={kg=0.483}},{N2O={kg=0.108}},{CO2={kg=1.87}},{CO2={m3=2.775}},{SF6={kg=0.164}},{CH4={kg=0.602}},{SF6={kg=0.078}},{CH4={kg=0.273}},{HFC134a={kg=0.06}},{HFC134a={kg=0.387}},{CH4={kg=0.859}},{SF6={kg=0.139}},{SF6={kg=0.031}},{N2O={kg=0.25}},{CO2={m3=2.952}},raw material lot T,plant Y,20867,30867,{kgCO2e=4.28},{kgCO2e=1.05},{kgCO2e=0.6}
products/869,pepperoni,beverage,batch,4.74,local farm,processing plant,,GHG,{SF6={kg=0.081}},{SF6={kg=0.001}},{HFC134a={kg=0.124}},{SF6={kg=0.186}},{CO2={kg=0.667}},{N2O={kg=0.2}},{CO2={kg=2.058}},{CH4={kg=0.111}},{N2O={kg=0.636}},{CH4={kg=1.154}},{N2O={kg=0.724}},{CH4={kg=0.26}},{N2O={kg=0.48}},{CO2={m3=1.043}},{HFC134a={kg=0.17}},{CO2={kg=2.792}},{HFC134a={kg=0.436}},{N2O={kg=0.789}},{HFC134a={kg=0.362}},{N2O={kg=0.677}},{CH4={kg=1.453}},{CO2={m3=0.516}},{HFC134a={kg=0.449}},raw material lot B,distributor Z,20868,30868,{kgCO2e=1.69},{kgCO2e=2.74},{kgCO2e=1.6}
products/870,quesadilla,condiment,liter,4.78,importer,company B,,GHG,{N2O={kg=0.337}},{CH4={kg=1.437}},{HFC134a={kg=0.395}},{CO2={m3=2.533}},{HFC134a={kg=0.239}},{N2O={kg=0.103}},{N2O={kg=0.322}},{CO2={kg=2.622}},{CO2={m3=1.999}},{SF6={kg=0.06}},{CO2={m3=1.849}},{CO2={m3=2.288}},{N2O={kg=0.31}},{CO2={m3=0.815}},{CO2={kg=0.801}},{CH4={kg=1.181}},{N2O={kg=0.27}},{SF6={kg=0.104}},{HFC134a={kg=0.426}},{HFC134a={kg=0.316}},{N2O={kg=0.221}},{N2O={kg=0.749}},{CH4={kg=1.155}},product batch W,supplier co,20869,30869,{kgCO2e=3.8},{kgCO2e=0.11},{kgCO2e=2.2}
products/871,hot sauce,utility,batch,1.69,user,supplier co,,GHG,{N2O={kg=0.107}},{N2O={kg=0.305}},{N2O={kg=0.05}},{N2O={kg=0.562}},{HFC134a={kg=0.483}},{SF6={kg=0.098}},{SF6={kg=0.059}},{CO2={m3=1.594}},{SF6={kg=0.169}},{HFC134a={kg=0.459}},{SF6={kg=0.192}},{CH4={kg=0.271}},{CO2={m3=2.992}},{CH4={kg=0.221}},{CO2={m3=2.604}},{HFC134a={kg=0.182}},{HFC134a={kg=0.386}},{CH4={kg=0.666}},{N2O={kg=0.699}},{N2O={kg=0.647}},{N2O={kg=0.065}},{CH4={kg=0.237}},{N2O={kg=0.567}},processed item C,distributor Z,20870,30870,{kgCO2e=2.42},{kgCO2e=0.95},{kgCO2e=3.29}
products/872,pork,ingredient,box,3.82,importer,warehouse operator,,GHG,{N2O={kg=0.593}},{N2O={kg=0.278}},{SF6={kg=0.109}},{HFC134a={kg=0.231}},{HFC134a={kg=0.106}},{SF6={kg=0.002}},{N2O={kg=0.614}},{SF6={kg=0.034}},{CO2={kg=0.546}},{CO2={m3=2.464}},{CO2={m3=1.257}},{SF6={kg=0.037}},{CH4={kg=0.763}},{CO2={m3=0.449}},{SF6={kg=0.15}},{N2O={kg=0.035}},{CO2={kg=2.781}},{HFC134a={kg=0.133}},{CH4={kg=1.053}},{CO2={kg=2.742}},{CH4={kg=0.283}},{N2O={kg=0.365}},{SF6={kg=0.079}},processed item W,distributor Z,20871,30871,{kgCO2e=2.12},{kgCO2e=1.58},{kgCO2e=0.25}
products/873,shallots,raw material,batch,4.26,user,warehouse operator,,GHG,{SF6={kg=0.041}},{CO2={m3=2.027}},{N2O={kg=0.729}},{N2O={kg=0.585}},{CH4={kg=0.781}},{N2O={kg=0.782}},{N2O={kg=0.787}},{CH4={kg=1.385}},{CO2={kg=0.466}},{CH4={kg=0.796}},{SF6={kg=0.049}},{N2O={kg=0.529}},{CH4={kg=0.632}},{HFC134a={kg=0.088}},{CH4={kg=0.551}},{CO2={m3=0.084}},{CO2={kg=0.065}},{HFC134a={kg=0.214}},{CO2={m3=1.939}},{CH4={kg=1.498}},{N2O={kg=0.368}},{N2O={kg=0.521}},{N2O={kg=0.698}},ingredient mix B,processing plant,20872,30872,{kgCO2e=4.39},{kgCO2e=0.24},{kgCO2e=3.97}
products/874,whiskey,processed food,bottle,1.87,user,farm co,,GHG,{SF6={kg=0.123}},{SF6={kg=0.093}},{SF6={kg=0.059}},{HFC134a={kg=0.239}},{SF6={kg=0.136}},{SF6={kg=0.041}},{N2O={kg=0.559}},{SF6={kg=0.111}},{N2O={kg=0.586}},{HFC134a={kg=0.024}},{N2O={kg=0.583}},{CO2={m3=2.847}},{N2O={kg=0.712}},{CH4={kg=0.628}},{SF6={kg=0.122}},{CO2={kg=0.06}},{HFC134a={kg=0.1}},{CO2={kg=0.914}},{HFC134a={kg=0.484}},{HFC134a={kg=0.229}},{HFC134a={kg=0.453}},{SF6={kg=0.039}},{CH4={kg=1.261}},ingredient mix Q,supplier co,20873,30873,{kgCO2e=4.11},{kgCO2e=2.6},{kgCO2e=0.95}
products/875,kiwi,ingredient,batch,4.95,supplier,company A,,GHG,{N2O={kg=0.446}},{CH4={kg=0.9}},{SF6={kg=0.068}},{SF6={kg=0.033}},{N2O={kg=0.244}},{HFC134a={kg=0.231}},{N2O={kg=0.61}},{CH4={kg=1.474}},{CH4={kg=0.832}},{SF6={kg=0.169}},{CO2={kg=1.628}},{CH4={kg=0.447}},{HFC134a={kg=0.275}},{CH4={kg=0.23}},{CO2={m3=2.56}},{SF6={kg=0.156}},{CH4={kg=0.443}},{CH4={kg=1.443}},{HFC134a={kg=0.032}},{N2O={kg=0.315}},{HFC134a={kg=0.394}},{HFC134a={kg=0.437}},{CO2={kg=1.307}},ingredient mix X,plant Y,20874,30874,{kgCO2e=4.14},{kgCO2e=1.05},{kgCO2e=3.45}
products/876,salt,condiment,can,1.6,warehouse,farm co,,GHG,{CH4={kg=0.043}},{HFC134a={kg=0.392}},{SF6={kg=0.034}},{HFC134a={kg=0.025}},{CH4={kg=0.851}},{SF6={kg=0.069}},{CH4={kg=1.191}},{CH4={kg=0.446}},{HFC134a={kg=0.355}},{CH4={kg=0.508}},{HFC134a={kg=0.428}},{HFC134a={kg=0.372}},{HFC134a={kg=0.388}},{HFC134a={kg=0.295}},{HFC134a={kg=0.243}},{SF6={kg=0.098}},{SF6={kg=0.043}},{SF6={kg=0.031}},{N2O={kg=0.118}},{N2O={kg=0.044}},{HFC134a={kg=0.49}},{SF6={kg=0.09}},{HFC134a={kg=0.489}},raw material lot K,plant Y,20875,30875,{kgCO2e=3.62},{kgCO2e=2.82},{kgCO2e=2.39}
products/877,veal marsala,dish,can,3.51,manufacturer,company A,,GHG,{HFC134a={kg=0.015}},{N2O={kg=0.472}},{CH4={kg=1.447}},{N2O={kg=0.552}},{N2O={kg=0.022}},{CH4={kg=0.339}},{N2O={kg=0.07}},{HFC134a={kg=0.392}},{HFC134a={kg=0.061}},{CO2={m3=1.511}},{CO2={kg=0.136}},{CH4={kg=0.335}},{CO2={m3=2.929}},{HFC134a={kg=0.137}},{HFC134a={kg=0.484}},{CO2={kg=1.465}},{SF6={kg=0.14}},{HFC134a={kg=0.315}},{SF6={kg=0.141}},{SF6={kg=0.033}},{HFC134a={kg=0.091}},{CH4={kg=0.568}},{HFC134a={kg=0.051}},raw material lot M,distributor Z,20876,30876,{kgCO2e=1.81},{kgCO2e=1.54},{kgCO2e=0.94}
products/878,veal marsala,beverage,unit,0.62,local farm,company B,,GHG,{SF6={kg=0.048}},{N2O={kg=0.785}},{N2O={kg=0.103}},{CH4={kg=0.938}},{SF6={kg=0.132}},{HFC134a={kg=0.322}},{SF6={kg=0.017}},{HFC134a={kg=0.291}},{SF6={kg=0.061}},{HFC134a={kg=0.24}},{CH4={kg=0.285}},{HFC134a={kg=0.494}},{CO2={kg=0.357}},{SF6={kg=0.104}},{HFC134a={kg=0.167}},{N2O={kg=0.78}},{HFC134a={kg=0.219}},{HFC134a={kg=0.249}},{N2O={kg=0.392}},{HFC134a={kg=0.222}},{SF6={kg=0.072}},{HFC134a={kg=0.31}},{HFC134a={kg=0.485}},processed item Y,distributor Z,20877,30877,{kgCO2e=1.97},{kgCO2e=2.52},{kgCO2e=2.95}
products/879,sushi,raw material,bottle,4.76,supplier,company A,,GHG,{CO2={kg=1.54}},{N2O={kg=0.692}},{CO2={kg=2.399}},{SF6={kg=0.008}},{HFC134a={kg=0.413}},{N2O={kg=0.105}},{HFC134a={kg=0.3}},{N2O={kg=0.093}},{SF6={kg=0.191}},{N2O={kg=0.32}},{SF6={kg=0.164}},{HFC134a={kg=0.142}},{SF6={kg=0.189}},{HFC134a={kg=0.456}},{CO2={m3=1.105}},{SF6={kg=0.138}},{N2O={kg=0.092}},{HFC134a={kg=0.46}},{SF6={kg=0.037}},{N2O={kg=0.596}},{CO2={kg=1.151}},{SF6={kg=0.055}},{SF6={kg=0.178}},processed item K,plant Y,20878,30878,{kgCO2e=0.23},{kgCO2e=2.15},{kgCO2e=0.65}
products/880,dates,condiment,m3,4.33,user,warehouse operator,,GHG,{SF6={kg=0.133}},{HFC134a={kg=0.378}},{CO2={kg=1.748}},{CH4={kg=0.649}},{CO2={m3=0.483}},{SF6={kg=0.188}},{N2O={kg=0.601}},{CH4={kg=0.312}},{HFC134a={kg=0.285}},{N2O={kg=0.025}},{CO2={kg=2.808}},{N2O={kg=0.031}},{N2O={kg=0.38}},{SF6={kg=0.144}},{SF6={kg=0.038}},{SF6={kg=0.013}},{CH4={kg=0.658}},{CO2={m3=2.343}},{CO2={m3=0.143}},{SF6={kg=0.052}},{CH4={kg=0.889}},{CH4={kg=0.141}},{N2O={kg=0.554}},raw material lot I,processing plant,20879,30879,{kgCO2e=2.22},{kgCO2e=0.77},{kgCO2e=1.72}
products/881,halibut,waste,liter,3.63,user,warehouse operator,,GHG,{N2O={kg=0.025}},{CH4={kg=0.77}},{N2O={kg=0.126}},{SF6={kg=0.093}},{SF6={kg=0.022}},{SF6={kg=0.112}},{CO2={m3=2.293}},{CO2={kg=0.262}},{CH4={kg=0.412}},{CO2={kg=2.761}},{N2O={kg=0.605}},{HFC134a={kg=0.196}},{CH4={kg=0.416}},{SF6={kg=0.14}},{SF6={kg=0.055}},{SF6={kg=0.08}},{CO2={kg=2.541}},{N2O={kg=0.797}},{N2O={kg=0.147}},{N2O={kg=0.213}},{CH4={kg=1.046}},{CH4={kg=0.728}},{CH4={kg=1.036}},product batch G,processing plant,20880,30880,{kgCO2e=0.71},{kgCO2e=1.17},{kgCO2e=3.2}
products/882,honey,utility,carton,4.4,distributor,farm co,,GHG,{CO2={m3=0.635}},{CH4={kg=1.485}},{CO2={m3=2.494}},{CH4={kg=0.586}},{HFC134a={kg=0.295}},{HFC134a={kg=0.083}},{N2O={kg=0.227}},{N2O={kg=0.292}},{CO2={m3=2.25}},{N2O={kg=0.8}},{CH4={kg=1.404}},{SF6={kg=0.136}},{CO2={m3=0.303}},{HFC134a={kg=0.203}},{HFC134a={kg=0.206}},{N2O={kg=0.492}},{N2O={kg=0.386}},{HFC134a={kg=0.025}},{CH4={kg=0.371}},{SF6={kg=0.037}},{SF6={kg=0.028}},{CH4={kg=0.95}},{HFC134a={kg=0.144}},processed item Z,plant Y,20881,30881,{kgCO2e=3.37},{kgCO2e=2.31},{kgCO2e=3.15}
